#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2017 05 27 07 50 188  3.0  3.4  0.10 99.00  2.54 999 1008.8   7.5   2.9 999.0 99.0 99.00
2017 05 27 08 50 222  3.6  3.8  0.10 99.00  2.80 999 1008.8   7.7   2.9 999.0 99.0 99.00
2017 05 27 09 50 236  3.6  3.9  0.10 99.00  2.56 999 1008.8   6.3   2.9 999.0 99.0 99.00
2017 05 27 10 50 276  4.3  4.9  0.10 99.00  2.65 999 1009.7   4.1   2.9 999.0 99.0 99.00
2017 05 27 11 50 257  2.8  3.0  0.09 99.00  2.62 999 1010.0   4.0   2.9 999.0 99.0 99.00
2017 05 27 12 50 261  3.5  3.8  0.09 99.00  2.64 999 1009.8   4.0   3.0 999.0 99.0 99.00
2017 05 27 13 50 261  3.0  3.5  0.13 99.00  2.74 999 1010.0   4.3   3.0 999.0 99.0 99.00
2017 05 27 14 50 271  3.9  4.6  0.12 99.00  2.62 999 1010.5   4.5   3.0 999.0 99.0 99.00
2017 05 27 15 50 265  4.1  4.5  0.12 99.00  2.51 999 1010.6   5.6   3.0 999.0 99.0 99.00
2017 05 27 16 50 262  5.1  5.8  0.13 99.00  2.48 999 1010.5   5.7   3.0 999.0 99.0 99.00
2017 05 27 17 50 234  4.1  4.4  0.15 99.00  2.41 999 1010.5   5.9   3.1 999.0 99.0 99.00
2017 05 27 18 50 221  4.3  4.7  0.09 99.00  2.47 999 1010.8   5.7   3.1 999.0 99.0 99.00
2017 05 27 19 50 222  3.0  3.4  0.09 99.00  2.51 999 1010.7   6.2   3.1 999.0 99.0 99.00
2017 05 27 20 50 230  4.0  4.5  0.10 99.00  2.71 999 1010.2   7.7   3.1 999.0 99.0 99.00
2017 05 27 21 50 228  4.0  4.4  0.08 99.00  2.51 999 1010.1   8.9   3.1 999.0 99.0 99.00
2017 05 27 22 50 204  3.2  3.5  0.07 99.00  2.58 999 1009.4   9.0   3.1 999.0 99.0 99.00
2017 05 27 23 50 205  3.9  4.2  0.09 99.00  2.71 999 1008.7   9.2   3.1 999.0 99.0 99.00
2017 05 28 00 50 199  5.0  5.4  0.08 99.00  2.67 999 1008.8  11.0   3.0 999.0 99.0 99.00
2017 05 28 01 50 198  4.8  5.1  0.10 99.00  2.68 999 1009.0   7.8   3.0 999.0 99.0 99.00
2017 05 28 02 50 203  4.7  5.0  0.07 99.00  2.64 999 1008.7   8.7   3.0 999.0 99.0 99.00
2017 05 28 03 50 197  4.0  4.2  0.07 99.00  2.74 999 1008.0   9.2   3.0 999.0 99.0 99.00
2017 05 28 04 50 180  3.8  4.8  0.09 99.00  3.19 999 1007.8   6.4   3.0 999.0 99.0 99.00
2017 05 28 05 50 209  4.5  4.9  0.07 99.00  2.95 999 1007.4   7.0   3.0 999.0 99.0 99.00
2017 05 28 06 50 210  4.8  5.1  0.07 99.00  2.64 999 1007.1   6.7   3.0 999.0 99.0 99.00
2017 05 28 07 50 251  2.8  4.2  0.10 99.00  2.47 999 1006.9   6.2   3.0 999.0 99.0 99.00
2017 05 28 08 50 230  3.8  4.3  0.13 99.00  2.40 999 1006.6   8.0   3.0 999.0 99.0 99.00
2017 05 28 09 50 204  5.7  8.3  0.10 99.00  2.36 999 1006.2   7.6   3.0 999.0 99.0 99.00
2017 05 28 10 50 205  4.9  6.2  0.22 99.00  2.45 999 1005.7   9.4   3.0 999.0 99.0 99.00
2017 05 28 11 50 161  5.5  6.1  0.17 99.00  2.46 999 1005.1   7.8   3.0 999.0 99.0 99.00
2017 05 28 12 50 157  5.0  5.4  0.20 99.00  2.59 999 1004.7   8.5   3.0 999.0 99.0 99.00
2017 05 28 13 50 143  6.2  7.0  0.18 99.00  2.58 999 1004.9   6.9   3.0 999.0 99.0 99.00
2017 05 28 14 50 160  4.6  5.3  0.16 99.00  2.41 999 1004.9   6.7   3.1 999.0 99.0 99.00
2017 05 28 15 50 198  2.3  2.9  0.12 99.00  2.35 999 1004.8   8.6   3.1 999.0 99.0 99.00
2017 05 28 16 50 165  1.6  2.4  0.12 99.00  2.37 999 1004.6   7.3   3.1 999.0 99.0 99.00
2017 05 28 17 50 273  5.8  6.2  0.15 99.00  2.51 999 1004.5   7.4   3.1 999.0 99.0 99.00
2017 05 28 18 50 258  6.4  7.3  0.21 99.00  2.91 999 1004.9   7.8   3.0 999.0 99.0 99.00
2017 05 28 19 50 108  0.9  3.4  0.17 99.00  2.48 999 1003.8   8.8   3.1 999.0 99.0 99.00
2017 05 28 20 50 222  3.4  4.4  0.11 99.00  2.48 999 1003.6  10.2   3.1 999.0 99.0 99.00
2017 05 28 21 50 247  5.5  6.5  0.13 99.00  3.18 999 1004.0   6.9   3.2 999.0 99.0 99.00
2017 05 28 22 50 243  2.8  3.2  0.08 99.00  2.93 999 1003.9   5.8   3.1 999.0 99.0 99.00
2017 05 28 23 50 165  0.9  2.2  0.06 99.00  3.02 999 1004.0   5.2   3.1 999.0 99.0 99.00
2017 05 29 00 50 202  2.6  3.0  0.05 99.00  2.75 999 1003.5   5.2   3.1 999.0 99.0 99.00
2017 05 29 01 50 218  4.5  5.3  0.05 99.00  2.77 999 1003.2   6.2   3.0 999.0 99.0 99.00
2017 05 29 02 50 219  4.9  5.5  0.06 99.00  2.47 999 1003.0   5.4   3.0 999.0 99.0 99.00
2017 05 29 03 50 231  3.5  4.0  0.05 99.00  2.48 999 1002.7   5.7   3.0 999.0 99.0 99.00
2017 05 29 04 50 307  3.9  4.7  0.11 99.00  2.28 999 1002.4   6.1   3.0 999.0 99.0 99.00
2017 05 29 05 50 185  1.7  2.3  0.07 99.00  2.65 999 1002.3   5.4   3.0 999.0 99.0 99.00
2017 05 29 06 50 158  0.9  1.2  0.04 99.00  2.68 999 1001.9   5.7   3.0 999.0 99.0 99.00
2017 05 29 07 50 200  1.3  1.6  0.06 99.00  2.51 999 1001.8   5.0   3.0 999.0 99.0 99.00
2017 05 29 08 50 264  2.0  2.4  0.12 99.00  2.49 999 1001.5   5.2   3.0 999.0 99.0 99.00
2017 05 29 09 50 264  2.4  2.7  0.21 99.00  2.67 999 1001.6   5.2   3.0 999.0 99.0 99.00
2017 05 29 10 50 273  2.0  2.4  0.23 99.00  2.82 999 1001.6   5.0   3.0 999.0 99.0 99.00
2017 05 29 11 50 279  3.3  4.6  0.36  3.33  3.01 247 1001.7   4.8   3.0 999.0 99.0 99.00
2017 05 29 12 50 256  6.6  7.7  0.38  3.33  2.98 243 1001.7   5.3   3.0 999.0 99.0 99.00
2017 05 29 13 50 259  6.2  7.1  0.46  3.33  3.09 236 1001.8   5.5   3.0 999.0 99.0 99.00
2017 05 29 14 50 257  6.2  7.0  0.54  3.70  3.21 243 1002.2   5.3   3.0 999.0 99.0 99.00
2017 05 29 15 50 251  6.5  7.3  0.53  4.00  3.28 240 1002.5   5.5   3.0 999.0 99.0 99.00
2017 05 29 16 50 252  8.2  9.2  0.59  4.17  3.29 242 1002.5   6.0   3.0 999.0 99.0 99.00
2017 05 29 17 50 250  9.4 10.5  0.84  4.00  3.52 237 1002.8   6.4   3.0 999.0 99.0 99.00
2017 05 29 18 50 248  9.2 10.8  0.85  4.00  3.71 241 1003.1   6.5   3.0 999.0 99.0 99.00
2017 05 29 19 50 249  8.2  9.5  0.99  4.76  3.91 244 1003.5   6.4   3.0 999.0 99.0 99.00
2017 05 29 20 50 252  8.7 10.3  0.79  4.17  3.67 236 1003.6   6.6   3.1 999.0 99.0 99.00
2017 05 29 21 50 257  7.6  8.6  0.93  4.35  3.81 242 1003.9   6.1   3.1 999.0 99.0 99.00
2017 05 29 22 50 252  7.2  8.3  0.76  4.35  3.65 243 1004.2   6.6   3.1 999.0 99.0 99.00
2017 05 29 23 50 247  7.4  8.3  0.67  4.35  3.46 248 1004.7   6.2   3.1 999.0 99.0 99.00
2017 05 30 00 50 248  7.9  9.0  0.68  4.55  3.49 243 1004.9   5.9   3.1 999.0 99.0 99.00
2017 05 30 01 50 261  8.2  9.3  0.67  4.35  3.44 241 1005.1   6.6   3.1 999.0 99.0 99.00
2017 05 30 02 50 267  7.6  8.7  0.67  4.35  3.54 238 1005.7   6.5   3.0 999.0 99.0 99.00
2017 05 30 03 50 262  6.7  7.3  0.64  4.17  3.42 239 1006.0   6.0   3.0 999.0 99.0 99.00
2017 05 30 04 50 243  7.0  7.8  0.57  4.17  3.37 242 1006.3   5.8   3.0 999.0 99.0 99.00
2017 05 31 07 50 261  8.1  9.3  0.71  4.35  3.52 239 1007.8   5.6   3.1 999.0 99.0 99.00
2017 05 31 08 50 259  7.0  8.1  0.71  4.00  3.53 241 1008.3   5.5   3.1 999.0 99.0 99.00
2017 05 31 09 50 250  6.5  7.5  0.66  4.35  3.50 238 1008.5   5.1   3.1 999.0 99.0 99.00
2017 05 31 10 50 261  8.1  9.6  0.68  4.17  3.48 237 1008.5   5.5   3.1 999.0 99.0 99.00
2017 05 31 11 50 257  7.1  8.3  0.66  4.17  3.48 233 1009.1   5.2   3.1 999.0 99.0 99.00
2017 05 31 12 50 256  6.5  7.2  0.65  4.17  3.53 232 1009.7   5.0   3.1 999.0 99.0 99.00
2017 05 31 13 50 267  5.9  6.7  0.65  4.35  3.53 232 1010.2   5.3   3.1 999.0 99.0 99.00
2017 05 31 14 50 264  6.0  6.6  0.69  4.35  3.69 239 1010.9   5.2   3.1 999.0 99.0 99.00
2017 05 31 15 50 259  6.0  6.6  0.66  4.35  3.61 240 1011.6   5.4   3.1 999.0 99.0 99.00
2017 05 31 16 50 262  4.3  5.2  0.57  4.35  3.53 240 1012.3   6.4   3.1 999.0 99.0 99.00
2017 05 31 17 50 286  2.1  4.1  0.48  4.35  3.44 247 1012.8   5.7   3.1 999.0 99.0 99.00
2017 05 31 18 50 253  4.9  5.7  0.46  4.35  3.51 238 1013.2   5.7   3.1 999.0 99.0 99.00
2017 05 31 19 50 244  4.4  4.9  0.37  4.35  3.30 241 1013.5   6.1   3.2 999.0 99.0 99.00
2017 05 31 20 50 231  4.2  4.8  0.35  3.85  3.34 238 1013.5   5.8   3.2 999.0 99.0 99.00
2017 05 31 21 50 225  4.4  4.8  0.33  3.70  3.23 245 1013.6   5.4   3.2 999.0 99.0 99.00
2017 05 31 22 50 225  4.5  5.3  0.29  3.23  3.07 251 1013.8   6.1   3.2 999.0 99.0 99.00
2017 05 31 23 50 220  4.9  5.4  0.31  3.33  2.88 265 1014.0   5.7   3.2 999.0 99.0 99.00
2017 06 01 00 50 226  4.4  4.9  0.28  3.45  2.88 271 1014.1   6.1   3.1 999.0 99.0 99.00
2017 06 01 01 50 240  4.0  5.2  0.23 99.00  2.88 999 1014.4   6.3   3.1 999.0 99.0 99.00
2017 06 01 02 50 245  4.1  4.7  0.19 99.00  2.84 999 1015.0   5.7   3.1 999.0 99.0 99.00
2017 06 01 03 50 259  3.0  4.1  0.19 99.00  2.87 999 1015.3   5.2   3.1 999.0 99.0 99.00
2017 06 01 04 50 261  2.5  2.8  0.16 99.00  2.88 999 1015.5   5.9   3.1 999.0 99.0 99.00
2017 06 01 05 50 270  2.7  2.9  0.17 99.00  2.82 999 1015.5   6.9   3.0 999.0 99.0 99.00
2017 06 01 06 50 253  3.0  3.6  0.14 99.00  2.81 999 1015.6   5.6   3.1 999.0 99.0 99.00
2017 06 01 07 50 266  2.9  3.2  0.15 99.00  2.91 999 1015.7   5.7   3.1 999.0 99.0 99.00
2017 06 01 08 50 250  3.9  4.3  0.12 99.00  2.77 999 1015.8   5.4   3.0 999.0 99.0 99.00
2017 06 01 09 50 249  4.3  5.3  0.09 99.00  2.81 999 1015.9   5.0   3.0 999.0 99.0 99.00
2017 06 01 10 50 246  5.3  6.1  0.09 99.00  2.76 999 1016.3   5.6   3.0 999.0 99.0 99.00
2017 06 01 11 50 254  5.9  6.7 99.00 99.00 99.00 999 1016.4   5.9   3.1 999.0 99.0 99.00
2017 06 01 12 50 258  6.4  7.1  0.32  2.94  2.74 249 1016.8   5.9   3.1 999.0 99.0 99.00
2017 06 01 13 50 254  5.8  6.4  0.36  3.23  2.95 249 1017.0   5.6   3.1 999.0 99.0 99.00
2017 06 01 14 50 251  5.2  5.7  0.34  3.23  2.93 242 1017.4   5.7   3.1 999.0 99.0 99.00
2017 06 01 15 50 338  3.6  7.4  0.34  3.13  2.99 253 1018.2   6.9   3.2 999.0 99.0 99.00
2017 06 01 16 50 171  2.4  2.5  0.32  3.57  3.17 248 1018.0   7.4   3.4 999.0 99.0 99.00
2017 06 01 17 50 196  2.8  3.3  0.32  3.70  3.19 245 1017.5   7.4   3.3 999.0 99.0 99.00
2017 06 01 18 50 215  4.4  4.8  0.26  3.57  3.09 249 1016.8   7.1   3.2 999.0 99.0 99.00
2017 06 01 19 50 214  3.7  4.1  0.26  3.57  3.19 247 1016.4   5.9   3.2 999.0 99.0 99.00
2017 06 01 20 50 209  3.4  3.6  0.25  3.85  3.18 250 1016.0   5.8   3.2 999.0 99.0 99.00
2017 06 01 21 50 190  2.4  2.7  0.24 99.00  3.07 999 1015.9   5.9   3.2 999.0 99.0 99.00
2017 06 01 22 50  88  1.5  2.4  0.20 99.00  3.03 999 1015.6   7.3   3.2 999.0 99.0 99.00
2017 06 01 23 50  88  3.0  3.3  0.18 99.00  2.95 999 1015.5   8.0   3.2 999.0 99.0 99.00
2017 06 02 00 50 114  3.1  3.6  0.16 99.00  2.88 999 1015.3   7.5   3.2 999.0 99.0 99.00
2017 06 02 01 50 112  1.8  2.1  0.18 99.00  3.21 999 1015.3   7.5   3.2 999.0 99.0 99.00
2017 06 02 02 50 150  2.1  2.3  0.12 99.00  2.94 999 1015.2   9.5   3.0 999.0 99.0 99.00
2017 06 02 03 50 102  2.2  2.5  0.13 99.00  2.95 999 1015.5   7.7   3.1 999.0 99.0 99.00
2017 06 02 04 50 133  1.9  2.2  0.11 99.00  2.93 999 1015.4   6.8   3.1 999.0 99.0 99.00
2017 06 02 05 50  95  3.5  4.0  0.10 99.00  2.94 999 1015.7   6.4   3.1 999.0 99.0 99.00
2017 06 02 06 50 136  3.3  3.6  0.07 99.00  2.98 999 1015.6   6.3   3.1 999.0 99.0 99.00
2017 06 02 07 50  86  1.9  2.9  0.13 99.00  3.53 999 1016.1   6.8   3.1 999.0 99.0 99.00
2017 06 02 08 50 189  0.9  1.2  0.07 99.00  3.08 999 1016.4   7.3   3.0 999.0 99.0 99.00
2017 06 02 09 50  40  1.7  2.5  0.06 99.00  3.02 999 1016.8   6.8   3.0 999.0 99.0 99.00
2017 06 02 10 50 322  2.4  3.2  0.05 99.00  2.96 999 1017.1   5.8   3.0 999.0 99.0 99.00
2017 06 02 11 50   3  3.9  4.3  0.05 99.00  2.94 999 1017.6   4.8   3.1 999.0 99.0 99.00
2017 06 02 12 50  25  4.2  4.8  0.05 99.00  3.13 999 1018.1   4.8   3.1 999.0 99.0 99.00
2017 06 02 13 50  56  4.6  5.2  0.04 99.00  3.14 999 1017.9   4.9   3.1 999.0 99.0 99.00
2017 06 02 14 50  52  2.9  3.3  0.09 99.00  3.08 999 1018.1   4.8   3.2 999.0 99.0 99.00
2017 06 02 15 50  25  1.9  2.5  0.04 99.00  2.98 999 1017.8   4.4   3.2 999.0 99.0 99.00
2017 06 02 16 50  24  3.0  3.7  0.11 99.00  3.30 999 1017.9   4.4   3.2 999.0 99.0 99.00
2017 06 02 17 50  28  2.7  3.3  0.05 99.00  3.45 999 1017.9   4.4   3.3 999.0 99.0 99.00
2017 06 02 18 50  34  2.3  2.6  0.10 99.00  3.43 999 1017.5   4.5   3.3 999.0 99.0 99.00
2017 06 02 19 50  52  2.3  2.9  0.04 99.00  3.56 999 1016.9   4.3   3.2 999.0 99.0 99.00
2017 06 02 20 50  42  4.2  4.7  0.03 99.00  3.08 999 1016.2   4.5   3.3 999.0 99.0 99.00
2017 06 02 21 50  49  3.5  3.8  0.03 99.00  3.49 999 1015.8   4.6   3.3 999.0 99.0 99.00
2017 06 02 22 50  69  3.2  3.6  0.04 99.00  3.72 999 1015.5   4.6   3.2 999.0 99.0 99.00
2017 06 02 23 50  74  2.2  2.4  0.04 99.00  3.00 999 1014.9   5.2   3.2 999.0 99.0 99.00
2017 06 03 00 45 103  3.0  3.2  0.06 99.00  2.60 999 1014.4   5.8   3.2 999.0 99.0 99.00
2017 06 03 01 50  98  3.5  3.8  0.07 99.00  2.62 999 1013.9   6.6   3.1 999.0 99.0 99.00
2017 06 03 02 50  36  2.7  3.5  0.07 99.00  2.58 999 1014.3   7.6   3.1 999.0 99.0 99.00
2017 06 03 03 50  77  1.5  2.5  0.06 99.00  2.58 999 1014.5   8.3   3.1 999.0 99.0 99.00
2017 06 03 04 50  85  3.0  3.2  0.07 99.00  2.58 999 1014.3   8.9   3.1 999.0 99.0 99.00
2017 06 03 05 50  31  4.0  4.6  0.09 99.00  2.49 999 1014.0   5.3   3.1 999.0 99.0 99.00
2017 06 03 06 50  38  5.9  6.7  0.17 99.00  2.53 999 1013.5   5.1   3.1 999.0 99.0 99.00
2017 06 03 07 50  33  6.0  7.1  0.28  2.47  2.61  60 1013.6   4.8   3.0 999.0 99.0 99.00
2017 06 03 08 50  37  6.4  7.3  0.38  3.23  2.89  21 1013.4   4.8   3.0 999.0 99.0 99.00
2017 06 03 09 50  43  4.8  5.7  0.40  3.33  3.06  23 1013.1   5.6   3.0 999.0 99.0 99.00
2017 06 03 10 50  35  5.6  6.4  0.40  3.70  3.17  17 1013.6   5.6   3.0 999.0 99.0 99.00
2017 06 03 11 50  41  5.5  6.6  0.46  3.70  3.24  20 1013.4   5.2   3.1 999.0 99.0 99.00
2017 06 03 12 50  69  5.3  6.4  0.49  3.85  3.10  24 1011.4   6.0   3.1 999.0 99.0 99.00
2017 06 03 13 50  14  2.5  3.3  0.49  4.00  3.24  23 1012.6   5.6   3.1 999.0 99.0 99.00
2017 06 03 14 50  20  4.8  5.6  0.48  3.85  3.24  28 1012.5   4.7   3.1 999.0 99.0 99.00
2017 06 03 15 50  43  3.6  4.0  0.44  3.45  3.14  51 1011.8   4.7   3.1 999.0 99.0 99.00
2017 06 03 16 50  43  5.0  5.9  0.40  3.33  3.17  49 1011.7   4.7   3.1 999.0 99.0 99.00
2017 06 03 17 50  37  5.2  5.7  0.40  3.57  3.14  40 1011.2   4.8   3.1 999.0 99.0 99.00
2017 06 03 18 50  31  4.4  5.2  0.44  3.70  3.30  46 1011.3   4.7   3.1 999.0 99.0 99.00
2017 06 03 19 50  27  4.2  4.9  0.44  3.70  3.31  46 1011.0   4.6   3.1 999.0 99.0 99.00
2017 06 03 20 50  26  4.5  5.1  0.43  3.70  3.36  56 1010.2   4.8   3.1 999.0 99.0 99.00
2017 06 03 21 50  23  3.8  4.2  0.43  4.35  3.51  36 1009.7   4.7   3.1 999.0 99.0 99.00
2017 06 03 22 50  24  2.8  3.6  0.41  4.17  3.39  40 1009.6   4.6   3.1 999.0 99.0 99.00
2017 06 03 23 50  79  0.9  1.4  0.43  4.17  3.51  40 1009.0   4.7   3.1 999.0 99.0 99.00
2017 06 04 00 50 344  1.8  2.4  0.46  4.17  3.52  41 1009.4   4.5   3.1 999.0 99.0 99.00
2017 06 04 01 50  29  3.9  4.8  0.49  4.17  3.66 358 1009.3   4.4   3.1 999.0 99.0 99.00
2017 06 04 02 50  19  4.9  6.0  0.46  4.17  3.63  21 1009.6   5.0   3.1 999.0 99.0 99.00
2017 06 04 03 50 101  2.9  3.5  0.47  4.35  3.58  27 1009.6   5.8   3.1 999.0 99.0 99.00
2017 06 04 04 50 189  2.3  2.8  0.40  4.35  3.56  50 1009.4   5.0   3.1 999.0 99.0 99.00
2017 06 04 05 50 257  2.9  5.4  0.40  3.85  3.72  45 1009.8   5.5   3.1 999.0 99.0 99.00
2017 06 04 06 50 258  3.6  4.3  0.36  4.00  3.79  37 1009.6   4.6   3.1 999.0 99.0 99.00
2017 06 04 07 50 256  3.3  3.9  0.34  5.00  3.82  62 1009.2   5.6   3.1 999.0 99.0 99.00
2017 06 04 08 50 259  5.1  5.8  0.31  4.76  3.82  63 1008.7   4.8   3.1 999.0 99.0 99.00
2017 06 04 09 50 252  3.8  4.4  0.29  4.76  3.81  65 1008.3   4.3   3.1 999.0 99.0 99.00
2017 06 04 10 50 245  4.2  4.6  0.26  4.76  3.73  65 1008.4   4.5   3.1 999.0 99.0 99.00
2017 06 04 11 50  15  0.9  2.7  0.27  4.76  3.65  69 1009.1   5.7   3.1 999.0 99.0 99.00
2017 06 04 12 50  98  1.4  3.8  0.24 99.00  3.53 999 1009.2   5.4   3.2 999.0 99.0 99.00
2017 06 04 13 50 117  2.3  3.0  0.23 99.00  3.55 999 1009.4   4.4   3.3 999.0 99.0 99.00
2017 06 04 14 50 107  2.9  3.6  0.21 99.00  3.57 999 1009.4   4.6   3.3 999.0 99.0 99.00
2017 06 04 15 50 141  2.5  3.3  0.20 99.00  3.57 999 1009.0   4.9   3.4 999.0 99.0 99.00
2017 06 04 16 50  73  2.2  3.0  0.18 99.00  3.59 999 1008.9   5.1   3.4 999.0 99.0 99.00
2017 06 04 17 50  33  3.5  4.3  0.18 99.00  3.49 999 1008.6   4.9   3.4 999.0 99.0 99.00
2017 06 04 18 50   9  5.5  6.0  0.19 99.00  3.39 999 1009.0   4.3   3.3 999.0 99.0 99.00
2017 06 04 19 50  38  6.4  7.0  0.18 99.00  2.97 999 1008.8   4.8   3.2 999.0 99.0 99.00
2017 06 04 20 50  40  4.9  5.6 99.00 99.00 99.00 999 1009.7   4.8   3.2 999.0 99.0 99.00
2017 06 04 21 50  17  7.2  9.0  0.53  3.33  3.07  54 1009.9   4.7   3.2 999.0 99.0 99.00
2017 06 04 22 50 351  4.5  6.7  0.50  3.23  3.19  44 1011.3   5.2   3.2 999.0 99.0 99.00
2017 06 04 23 50   1  6.2  7.2  0.43  3.45  3.22  53 1011.1   5.4   3.2 999.0 99.0 99.00
2017 06 05 00 50  18  5.4  6.1  0.41  3.45  3.15  62 1011.4   5.1   3.1 999.0 99.0 99.00
2017 06 05 01 50  30  4.2  4.8  0.41  3.33  3.19  65 1012.5   5.0   3.1 999.0 99.0 99.00
2017 06 05 02 50  43  5.3  5.9  0.40  3.57  3.21  65 1013.0   5.1   3.1 999.0 99.0 99.00
2017 06 05 03 50  62  4.9  5.5  0.39  3.33  3.20  63 1013.5   4.4   3.1 999.0 99.0 99.00
2017 06 05 04 50  61  4.4  4.7  0.33  3.70  3.21  73 1013.7   5.6   3.1 999.0 99.0 99.00
2017 06 05 05 50 107  2.0  2.2  0.29  3.45  3.28  74 1014.2   4.6   3.1 999.0 99.0 99.00
2017 06 05 06 50  51  1.5  1.7  0.29  3.33  3.17  68 1014.6   4.3   3.1 999.0 99.0 99.00
2017 06 05 07 50 358  2.7  3.4  0.26  3.33  3.16  70 1014.8   4.2   3.1 999.0 99.0 99.00
2017 06 05 08 50 306  1.4  1.8  0.24 99.00  3.06 999 1015.3   3.6   3.1 999.0 99.0 99.00
2017 06 05 09 50 263  0.9  1.2  0.21 99.00  3.10 999 1015.7   3.3   3.1 999.0 99.0 99.00
2017 06 05 10 50 265  2.0  2.3  0.19 99.00  3.11 999 1015.9   3.2   3.1 999.0 99.0 99.00
2017 06 05 11 50 271  1.0  1.2  0.16 99.00  3.09 999 1016.7   3.4   3.1 999.0 99.0 99.00
2017 06 05 12 50 259  2.2  2.6  0.13 99.00  3.01 999 1017.4   3.7   3.2 999.0 99.0 99.00
2017 06 05 13 50 283  2.1  2.6  0.11 99.00  3.04 999 1018.1   4.1   3.2 999.0 99.0 99.00
2017 06 05 14 50 309  1.9  2.0  0.09 99.00  3.09 999 1018.7   4.4   3.3 999.0 99.0 99.00
2017 06 05 15 50 335  1.3  1.6  0.08 99.00  3.05 999 1019.1   5.5   3.4 999.0 99.0 99.00
2017 06 05 16 50  30  1.7  1.9  0.08 99.00  3.13 999 1019.3   6.9   3.5 999.0 99.0 99.00
2017 06 05 17 50 119  2.0  2.2  0.07 99.00  3.16 999 1019.4   6.4   3.4 999.0 99.0 99.00
2017 06 05 18 50 192  1.2  1.7  0.06 99.00  3.17 999 1019.2   5.9   3.5 999.0 99.0 99.00
2017 06 05 19 50 320  0.8  1.7  0.06 99.00  3.15 999 1019.1   7.1   3.4 999.0 99.0 99.00
2017 06 05 20 50 294  1.4  2.8  0.25  2.47  2.53 111 1019.0   7.5   3.3 999.0 99.0 99.00
2017 06 05 21 50 290  2.4  2.6  0.08 99.00  2.51 999 1019.3   5.2   3.5 999.0 99.0 99.00
2017 06 05 22 50 311  2.9  3.2  0.05 99.00  3.07 999 1019.2   5.9   3.4 999.0 99.0 99.00
2017 06 05 23 50 307  3.1  3.7  0.11 99.00  3.95 999 1019.0   7.3   3.4 999.0 99.0 99.00
2017 06 06 00 45 307  2.9  3.5  0.06 99.00  3.05 999 1019.0   7.8   3.3 999.0 99.0 99.00
2017 06 06 01 50 324  3.6  4.0  0.06 99.00  3.25 999 1019.0   7.5   3.3 999.0 99.0 99.00
2017 06 06 02 50 315  2.6  3.1  0.05 99.00  3.12 999 1019.4   6.5   3.3 999.0 99.0 99.00
2017 06 06 03 50 324  3.1  3.3  0.05 99.00  3.10 999 1019.6   6.9   3.2 999.0 99.0 99.00
2017 06 06 04 50 314  3.8  4.1  0.05 99.00  3.02 999 1019.7   7.3   3.2 999.0 99.0 99.00
2017 06 06 05 50 325  3.1  3.4  0.06 99.00  3.27 999 1019.7   7.5   3.2 999.0 99.0 99.00
2017 06 06 06 50 288  1.3  2.3  0.08 99.00  3.04 999 1020.2   6.6   3.2 999.0 99.0 99.00
2017 06 06 07 50 235  2.9  3.4  0.07 99.00  3.28 999 1020.4   5.8   3.2 999.0 99.0 99.00
2017 06 06 08 50 199  2.2  3.0  0.08 99.00  3.44 999 1020.4   4.8   3.2 999.0 99.0 99.00
2017 06 06 09 50 226  3.4  4.1  0.08 99.00  3.35 999 1020.5   5.0   3.2 999.0 99.0 99.00
2017 06 06 10 50 218  1.6  1.8  0.08 99.00  3.35 999 1021.1   5.0   3.2 999.0 99.0 99.00
2017 06 06 11 50 246  3.2  4.2  0.06 99.00  3.32 999 1021.7   5.0   3.2 999.0 99.0 99.00
2017 06 06 12 50 250  2.1  2.7  0.07 99.00  3.43 999 1022.4   4.9   3.2 999.0 99.0 99.00
2017 06 06 13 50 277  1.9  2.1  0.07 99.00  3.14 999 1022.8   5.1   3.4 999.0 99.0 99.00
2017 06 06 14 50 304  1.8  2.1  0.05 99.00  3.32 999 1022.9   5.7   3.5 999.0 99.0 99.00
2017 06 06 15 50 290  1.9  2.5  0.04 99.00  3.27 999 1022.7   6.5   3.5 999.0 99.0 99.00
2017 06 06 16 50 303  0.8  1.1  0.04 99.00  3.15 999 1022.4   6.3   3.6 999.0 99.0 99.00
2017 06 06 17 50  66  2.4  3.0  0.04 99.00  3.13 999 1022.2   5.7   3.5 999.0 99.0 99.00
2017 06 06 18 50  55  1.4  1.8  0.04 99.00  3.05 999 1022.0   6.1   3.6 999.0 99.0 99.00
2017 06 06 19 50 311  2.2  2.8  0.03 99.00  3.01 999 1021.7   5.7   3.8 999.0 99.0 99.00
2017 06 06 20 50 312  2.8  3.1  0.03 99.00  2.92 999 1021.3   5.1   3.7 999.0 99.0 99.00
2017 06 06 21 50 358  2.7  3.0  0.03 99.00  3.01 999 1021.3   5.3   3.6 999.0 99.0 99.00
2017 06 06 22 50  32  3.0  3.4  0.02 99.00  3.13 999 1020.9   6.0   3.6 999.0 99.0 99.00
2017 06 06 23 50  55  1.0  1.6  0.05 99.00  3.14 999 1020.6   6.5   3.5 999.0 99.0 99.00
