#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2012 05 11 07 50 176  4.1  4.6  0.04 99.00  2.67 999 1012.2   6.8   3.2 999.0 99.0 99.00
2012 05 11 08 50 182  2.9  3.4  0.04 99.00  2.64 999 1012.7   6.4   3.2 999.0 99.0 99.00
2012 05 11 09 50 158  2.9  3.5  0.04 99.00  2.80 999 1012.5   6.4   3.2 999.0 99.0 99.00
2012 05 11 10 50 158  3.8  4.6  0.04 99.00  2.48 999 1012.4   7.4   3.2 999.0 99.0 99.00
2012 05 11 11 50 140  4.5  4.9  0.06 99.00  2.59 999 1011.9   6.6   3.2 999.0 99.0 99.00
2012 05 11 12 50 138  4.5  4.9  0.06 99.00  2.30 999 1012.4   6.7   3.3 999.0 99.0 99.00
2012 05 11 13 50 143  2.7  2.9  0.07 99.00  2.51 999 1012.8   7.2   3.3 999.0 99.0 99.00
2012 05 11 14 50 141  2.5  2.9  0.11 99.00  2.65 999 1012.2   7.3   3.4 999.0 99.0 99.00
2012 05 11 15 50 135  2.9  3.3  0.12 99.00  2.55 999 1011.8   8.2   3.4 999.0 99.0 99.00
2012 05 11 16 50 163  2.5  2.7  0.15 99.00  2.80 999 1012.0  10.0   3.4 999.0 99.0 99.00
2012 05 11 17 50 204  2.0  2.2  0.15 99.00  2.76 999 1012.2  10.4   3.5 999.0 99.0 99.00
2012 05 11 18 50 252  4.6  4.8  0.13 99.00  2.80 999 1012.4   8.0   3.4 999.0 99.0 99.00
2012 05 11 19 50 270  7.8  8.8  0.13 99.00  2.86 999 1012.6   8.2   3.4 999.0 99.0 99.00
2012 05 11 20 50 307  8.7  9.8  0.37  2.74  2.60 999 1013.3   7.2   3.3 999.0 99.0 99.00
2012 05 11 21 50 297  5.9  6.8  0.39  3.03  2.82 999 1014.7   7.3   3.3 999.0 99.0 99.00
2012 05 11 22 50 276  5.6  6.1  0.53  3.45  3.18 999 1016.2   6.4   3.3 999.0 99.0 99.00
2012 05 11 23 50 250  4.5  5.3  0.43  3.33  3.09 999 1017.7   6.1   3.3 999.0 99.0 99.00
2012 05 12 00 50 216  4.0  4.4  0.39  3.33  3.10 999 1018.3   5.1   3.3 999.0 99.0 99.00
2012 05 12 01 50 216  4.0  4.6  0.32  3.33  3.12 999 1019.2   5.4   3.3 999.0 99.0 99.00
2012 05 12 02 50 234  5.4  6.2  0.41  3.45  3.21 999 1020.1   5.7   3.3 999.0 99.0 99.00
2012 05 12 03 50 272  3.8  4.1  0.41  3.45  3.23 999 1020.6   5.8   3.3 999.0 99.0 99.00
2012 05 12 04 50 287  4.6  5.1  0.32  3.57  3.15 999 1021.3   6.3   3.3 999.0 99.0 99.00
2012 05 12 05 50 281  3.7  4.3  0.27  3.13  2.97 999 1022.1   6.3   3.2 999.0 99.0 99.00
2012 05 12 06 50 288  4.5  4.9  0.21 99.00  2.84 999 1022.6   6.1   3.2 999.0 99.0 99.00
2012 05 12 07 50 285  3.8  4.2  0.20 99.00  2.74 999 1023.2   5.8   3.2 999.0 99.0 99.00
2012 05 12 08 50 288  4.1  4.5  0.17 99.00  2.75 999 1023.5   5.6   3.2 999.0 99.0 99.00
2012 05 12 09 50 288  4.0  4.4  0.15 99.00  2.80 999 1023.9   5.3   3.2 999.0 99.0 99.00
2012 05 12 10 50 281  3.3  3.7  0.14 99.00  2.85 999 1024.9   5.2   3.2 999.0 99.0 99.00
2012 05 12 11 50 259  3.6  4.2  0.13 99.00  2.84 999 1025.6   4.8   3.2 999.0 99.0 99.00
2012 05 12 12 50 260  4.1  4.7  0.11 99.00  2.87 999 1026.1   4.7   3.3 999.0 99.0 99.00
2012 05 12 13 50 248  3.7  4.2  0.10 99.00  2.86 999 1026.6   4.7   3.3 999.0 99.0 99.00
2012 05 12 14 50 252  4.3  4.8  0.10 99.00  2.99 999 1026.6   4.9   3.3 999.0 99.0 99.00
2012 05 12 15 50 240  4.4  5.0  0.13 99.00  2.62 999 1026.6   5.1   3.4 999.0 99.0 99.00
2012 05 12 16 50 212  5.1  5.9  0.18 99.00  2.57 999 1026.5   5.4   3.3 999.0 99.0 99.00
2012 05 12 17 50 193  4.6  5.0  0.20 99.00  2.56 999 1025.9   5.3   3.4 999.0 99.0 99.00
2012 05 12 18 50 195  5.3  5.8  0.17 99.00  2.56 999 1025.3   5.9   3.4 999.0 99.0 99.00
2012 05 12 19 50 186  5.2  5.9  0.19 99.00  2.48 999 1024.8   6.5   3.4 999.0 99.0 99.00
2012 05 12 20 50 187  6.2  6.8  0.21 99.00  2.48 999 1024.1   7.7   3.4 999.0 99.0 99.00
2012 05 12 21 50 183  5.2  5.7  0.19 99.00  2.51 999 1023.8   7.3   3.4 999.0 99.0 99.00
2012 05 12 22 50 186  5.4  5.8  0.24 99.00  2.61 999 1023.3   7.4   3.4 999.0 99.0 99.00
2012 05 12 23 50 181  4.5  5.1  0.23 99.00  2.67 999 1023.0   7.6   3.4 999.0 99.0 99.00
2012 05 13 00 50 185  4.6  5.0  0.20 99.00  2.62 999 1022.8   7.6   3.3 999.0 99.0 99.00
2012 05 13 01 50 178  3.8  4.1  0.16 99.00  2.55 999 1022.9   7.4   3.3 999.0 99.0 99.00
2012 05 13 02 50 186  4.1  5.2  0.14 99.00  2.64 999 1023.1   8.0   3.3 999.0 99.0 99.00
2012 05 13 03 50 205  4.0  4.5  0.14 99.00  2.74 999 1023.0   6.8   3.3 999.0 99.0 99.00
2012 05 13 04 50 217  2.9  3.3  0.19 99.00  3.01 999 1023.1   5.3   3.3 999.0 99.0 99.00
2012 05 13 05 50 212  3.9  4.2  0.17 99.00  3.01 999 1022.8   5.6   3.3 999.0 99.0 99.00
2012 05 13 06 50 204  5.1  6.4  0.19 99.00  3.05 999 1022.6   5.7   3.3 999.0 99.0 99.00
2012 05 13 07 50 210  4.6  5.0  0.21 99.00  2.86 999 1022.5   5.7   3.3 999.0 99.0 99.00
2012 05 13 08 50 206  5.1  5.7  0.23 99.00  2.81 999 1022.4   5.8   3.3 999.0 99.0 99.00
2012 05 13 09 50 201  4.6  5.1  0.23 99.00  2.68 999 1022.3   5.4   3.3 999.0 99.0 99.00
2012 05 13 10 50 199  5.1  5.5  0.22 99.00  2.63 999 1022.3   5.3   3.2 999.0 99.0 99.00
2012 05 13 11 50 199  6.2  6.8  0.28  3.03  2.71 999 1022.1   5.5   3.2 999.0 99.0 99.00
2012 05 13 12 50 196  6.6  7.6  0.32  2.94  2.74 999 1021.8   5.5   3.3 999.0 99.0 99.00
2012 05 13 13 50 204  6.0  6.8  0.43  2.86  2.87 999 1021.7   5.7   3.3 999.0 99.0 99.00
2012 05 13 14 50 208  5.4  6.4  0.52  3.45  3.13 999 1021.2   5.5   3.3 999.0 99.0 99.00
2012 05 13 15 50 208  6.4  7.3  0.55  3.70  3.26 999 1020.7   6.3   3.3 999.0 99.0 99.00
2012 05 13 16 50 204  7.3  8.5  0.59  3.85  3.33 999 1020.0   7.2   3.3 999.0 99.0 99.00
2012 05 13 17 50 207  7.3  8.2  0.59  3.57  3.39 999 1019.3   8.1   3.4 999.0 99.0 99.00
2012 05 13 18 50 209  6.2  8.0  0.65  3.85  3.46 999 1018.7   7.9   3.3 999.0 99.0 99.00
2012 05 13 19 50 205  5.9  6.7  0.57  3.57  3.48 999 1017.8   8.4   3.4 999.0 99.0 99.00
2012 05 13 20 50 201  6.5  7.1  0.57  4.17  3.42 999 1016.6   8.9   3.4 999.0 99.0 99.00
2012 05 13 21 50 201  7.1  7.7  0.61  4.35  3.51 999 1015.5   9.4   3.4 999.0 99.0 99.00
2012 05 13 22 50 200  6.6  7.7  0.63  4.17  3.45 999 1015.0   9.2   3.4 999.0 99.0 99.00
2012 05 13 23 50 202  6.9  7.6  0.52  4.55  3.37 999 1014.6   9.2   3.4 999.0 99.0 99.00
2012 05 14 00 50 200  6.3  7.0  0.57  4.35  3.49 999 1014.2   8.9   3.3 999.0 99.0 99.00
2012 05 14 01 50 199  6.5  7.3  0.55  4.55  3.48 999 1014.0   8.3   3.3 999.0 99.0 99.00
2012 05 14 02 50 207  7.4  8.2  0.54  4.35  3.43 999 1014.1   8.7   3.3 999.0 99.0 99.00
2012 05 14 03 50 203  7.6  8.3  0.61  4.55  3.33 999 1013.6   7.8   3.3 999.0 99.0 99.00
2012 05 14 04 50 202  6.8  7.4  0.65  4.35  3.40 999 1013.4   7.4   3.3 999.0 99.0 99.00
2012 05 14 05 50 204  7.5  8.3  0.65  3.85  3.38 999 1013.0   7.4   3.3 999.0 99.0 99.00
2012 05 14 06 50 197  7.8  8.7  0.67  3.57  3.46 999 1012.4   7.4   3.3 999.0 99.0 99.00
2012 05 14 07 50 206  7.9  8.9  0.69  3.85  3.45 999 1012.0   7.8   3.3 999.0 99.0 99.00
2012 05 14 08 50 209  6.3  6.9  0.62  4.00  3.42 999 1012.1   7.1   3.3 999.0 99.0 99.00
2012 05 14 09 50 218  6.4  7.2  0.60  3.85  3.35 999 1011.9   7.0   3.3 999.0 99.0 99.00
2012 05 14 10 50 242  4.3  4.7  0.55  3.70  3.34 999 1012.5   6.0   3.3 999.0 99.0 99.00
2012 05 14 11 50 237  3.5  3.7  0.55  3.85  3.47 999 1013.0   5.7   3.3 999.0 99.0 99.00
2012 05 14 12 50 252  4.9  5.4  0.52  4.17  3.49 999 1013.3   6.6   3.3 999.0 99.0 99.00
2012 05 14 13 50 222  3.3  4.5  0.57  4.00  3.58 999 1013.8   5.9   3.3 999.0 99.0 99.00
2012 05 14 14 50 226  2.8  3.0  0.54  4.00  3.55 999 1013.9   5.4   3.4 999.0 99.0 99.00
2012 05 14 15 50 239  3.9  4.5  0.51  4.00  3.47 999 1013.9   5.5   3.4 999.0 99.0 99.00
2012 05 14 16 50 255  3.6  4.0  0.46  3.85  3.43 999 1014.0   5.9   3.4 999.0 99.0 99.00
2012 05 14 17 50 228  3.2  3.5  0.41  3.85  3.35 999 1013.7   5.8   3.4 999.0 99.0 99.00
2012 05 14 18 50 221  3.6  3.8  0.36  3.70  3.35 999 1013.2   6.8   3.4 999.0 99.0 99.00
2012 05 14 19 50 199  4.2  4.5  0.29  3.45  3.24 999 1012.6   6.6   3.5 999.0 99.0 99.00
2012 05 14 20 50 186  4.0  4.2  0.28  3.45  3.14 999 1012.1   8.6   3.5 999.0 99.0 99.00
2012 05 14 21 50 206  2.4  2.7  0.22 99.00  3.11 999 1011.9  10.1   3.5 999.0 99.0 99.00
2012 05 14 22 50  70  2.4  3.1  0.20 99.00  3.07 999 1011.6   7.8   3.6 999.0 99.0 99.00
2012 05 14 23 50  92  2.9  3.4  0.16 99.00  3.08 999 1010.9   5.8   3.5 999.0 99.0 99.00
2012 05 15 00 50 122  2.8  2.9  0.14 99.00  3.09 999 1010.5   5.8   3.4 999.0 99.0 99.00
2012 05 15 01 50 120  3.6  3.8  0.11 99.00  3.03 999 1009.8   7.7   3.4 999.0 99.0 99.00
2012 05 15 02 50 132  3.9  4.1  0.12 99.00  3.17 999 1009.5   8.2   3.4 999.0 99.0 99.00
2012 05 15 03 50 154  3.9  5.7  0.10 99.00  3.17 999 1009.4   8.8   3.4 999.0 99.0 99.00
2012 05 15 04 50 167  4.2  5.6  0.09 99.00  3.18 999 1008.4  13.6   3.4 999.0 99.0 99.00
2012 05 15 05 50 131  3.0  3.8  0.08 99.00  3.36 999 1006.8  15.6   3.4 999.0 99.0 99.00
2012 05 15 06 50 166  9.0 10.9 99.00 99.00 99.00 999 1006.7 999.0   3.4 999.0 99.0 99.00
2012 05 15 07 50 198 11.5 13.7  0.56  3.33  2.95 999 1006.1  12.4   3.4 999.0 99.0 99.00
2012 05 15 08 50 147  9.1 11.1  0.81  4.00  3.44 999 1004.1  12.0   3.4 999.0 99.0 99.00
2012 05 15 09 50 346  1.6  2.3  0.57  3.85  3.29 999 1006.0   7.7   3.4 999.0 99.0 99.00
2012 05 15 10 50 151  3.7  5.1  0.41  3.45  3.13 999 1004.9   8.9   3.4 999.0 99.0 99.00
2012 05 15 11 50 256  2.1  2.6  0.28  2.94  2.99 999 1005.6   8.0   3.4 999.0 99.0 99.00
2012 05 15 12 50 297  4.8  5.6  0.26  3.13  2.92 999 1005.7   6.8   3.4 999.0 99.0 99.00
2012 05 15 13 50 265  6.5  7.7 99.00 99.00 99.00 999 1005.7   7.8   3.4 999.0 99.0 99.00
2012 05 15 14 50 275  8.4  9.5  0.31  2.47  2.59 999 1006.8   7.6   3.4 999.0 99.0 99.00
2012 05 15 15 50 320  9.8 11.2  0.49  3.03  2.85 999 1008.1   8.3   3.4 999.0 99.0 99.00
2012 05 15 16 50 308  8.7 10.0  0.55  3.03  2.94 999 1009.6   8.6   3.4 999.0 99.0 99.00
2012 05 15 17 50 293  4.9  5.4  0.55  3.23  3.08 999 1012.0   6.6   3.4 999.0 99.0 99.00
2012 05 15 18 50 273  4.5  5.1  0.87  4.35  3.93 999 1012.7   7.0   3.5 999.0 99.0 99.00
2012 05 15 19 50 326  8.3  9.5  0.76  4.55  3.82 999 1013.5   7.1   3.5 999.0 99.0 99.00
2012 05 15 20 50 342  6.9  7.8  0.79  4.35  3.69 999 1014.5   7.1   3.4 999.0 99.0 99.00
2012 05 15 21 50 328  3.9  4.1  0.65  4.00  3.60 999 1014.9   8.4   3.4 999.0 99.0 99.00
2012 05 15 22 50 297  2.1  2.4  0.66  4.17  3.71 999 1015.6   8.1   3.5 999.0 99.0 99.00
2012 05 15 23 50 225  2.5  2.9  0.57  4.00  3.65 999 1015.5   6.1   3.5 999.0 99.0 99.00
2012 05 16 00 50 221  4.0  4.4  0.42  3.70  3.40 999 1015.5   5.9   3.4 999.0 99.0 99.00
2012 05 16 01 50 236  3.9  4.7  0.31  3.33  3.24 999 1015.6   5.8   3.4 999.0 99.0 99.00
2012 05 16 02 50 200  1.8  3.3  0.27  3.33  3.17 999 1016.5   4.6   3.4 999.0 99.0 99.00
2012 05 16 03 50 259  4.6  5.1  0.24 99.00  3.16 999 1016.8   5.0   3.4 999.0 99.0 99.00
2012 05 16 04 50 274  2.6  3.0  0.22 99.00  3.28 999 1016.8   5.1   3.4 999.0 99.0 99.00
2012 05 16 05 50 307  3.7  4.3  0.20 99.00  3.13 999 1017.2   5.4   3.3 999.0 99.0 99.00
2012 05 16 06 50 309  5.0  5.5  0.19 99.00  3.07 999 1017.3   5.6   3.3 999.0 99.0 99.00
2012 05 16 07 50 321  4.2  4.6  0.17 99.00  3.06 999 1017.7   5.3   3.3 999.0 99.0 99.00
2012 05 16 08 50 337  4.4  5.0  0.17 99.00  2.82 999 1018.4   5.0   3.3 999.0 99.0 99.00
2012 05 16 09 50  19  4.3  5.0  0.21 99.00  2.81 999 1019.0   5.0   3.3 999.0 99.0 99.00
2012 05 16 10 50  35  4.3  4.9  0.17 99.00  2.68 999 1020.1   4.8   3.3 999.0 99.0 99.00
2012 05 16 11 50  28  4.2  4.5  0.16 99.00  2.64 999 1021.2   4.8   3.3 999.0 99.0 99.00
2012 05 16 12 50  36  2.5  2.8  0.17 99.00  2.64 999 1021.6   4.6   3.4 999.0 99.0 99.00
2012 05 16 13 50  32  1.9  2.3  0.18 99.00  2.79 999 1021.8   4.3   3.4 999.0 99.0 99.00
2012 05 16 14 50 102  1.4  2.2  0.15 99.00  3.00 999 1021.8   5.0   3.5 999.0 99.0 99.00
2012 05 16 15 50 192  1.9  2.3  0.16 99.00  3.03 999 1022.1   4.4   3.7 999.0 99.0 99.00
2012 05 16 16 50 199  3.3  3.7  0.16 99.00  3.09 999 1022.1   4.4   3.7 999.0 99.0 99.00
2012 05 16 17 50 190  3.3  3.6  0.17 99.00  3.33 999 1021.6   4.4   3.6 999.0 99.0 99.00
2012 05 16 18 50 187  3.6  4.2  0.16 99.00  3.33 999 1021.2   4.5   3.7 999.0 99.0 99.00
2012 05 16 19 50 179  3.1  3.6  0.14 99.00  3.20 999 1020.8   4.6   3.6 999.0 99.0 99.00
2012 05 16 20 50 175  2.6  2.9  0.13 99.00  3.33 999 1020.3   4.7   3.7 999.0 99.0 99.00
2012 05 16 21 50 161  2.1  2.3  0.12 99.00  3.23 999 1019.6   4.8   3.7 999.0 99.0 99.00
2012 05 16 22 50 155  2.8  3.6  0.11 99.00  3.31 999 1019.6   4.5   3.6 999.0 99.0 99.00
2012 05 16 23 50 168  3.1  3.4  0.09 99.00  3.20 999 1019.3   5.3   3.6 999.0 99.0 99.00
2012 05 17 00 50 167  3.5  3.8  0.08 99.00  3.40 999 1018.9   5.8   3.5 999.0 99.0 99.00
2012 05 17 01 50 164  4.1  4.4 99.00 99.00 99.00 999 1018.8   7.0   3.5 999.0 99.0 99.00
2012 05 17 02 50 151  3.4  3.7  0.08 99.00  3.17 999 1018.8   6.8   3.5 999.0 99.0 99.00
2012 05 17 03 50 128  4.5  4.9  0.07 99.00  3.18 999 1018.3   6.7   3.5 999.0 99.0 99.00
2012 05 17 04 50 139  2.9  3.2  0.12 99.00  3.21 999 1018.4   6.0   3.4 999.0 99.0 99.00
2012 05 17 05 50  88  1.0  1.5  0.07 99.00  3.21 999 1018.5   4.9   3.5 999.0 99.0 99.00
2012 05 17 06 50 178  1.3  3.3  0.06 99.00  3.16 999 1018.4   5.4   3.4 999.0 99.0 99.00
2012 05 17 07 50  33  1.6  1.9  0.08 99.00  3.40 999 1018.3   6.6   3.3 999.0 99.0 99.00
2012 05 17 08 50  71  2.4  3.0  0.05 99.00  3.24 999 1018.7   5.0   3.3 999.0 99.0 99.00
2012 05 17 09 50 136  2.3  2.8  0.04 99.00  3.00 999 1018.4   5.5   3.4 999.0 99.0 99.00
2012 05 17 10 50 156  2.0  2.2  0.09 99.00  3.26 999 1018.6   5.5   3.4 999.0 99.0 99.00
2012 05 17 11 50 168  1.3  1.9  0.20 99.00  2.62 999 1019.0   5.8   3.4 999.0 99.0 99.00
2012 05 17 12 50 173  2.9  3.4  0.23 99.00  2.81 999 1019.2   5.0   3.4 999.0 99.0 99.00
2012 05 17 13 50 142  3.4  3.8  0.25  3.03  2.86 999 1018.7   5.2   3.5 999.0 99.0 99.00
2012 05 17 14 50 122  3.7  4.0  0.25  3.23  2.87 999 1017.9   5.0   3.5 999.0 99.0 99.00
2012 05 17 15 50 103  3.6  4.3  0.26  3.13  2.94 999 1016.7   5.5   3.6 999.0 99.0 99.00
2012 05 17 16 50 105  4.4  4.8  0.22 99.00  2.92 999 1016.1   5.8   3.5 999.0 99.0 99.00
2012 05 17 17 50 114  5.1  5.6  0.22 99.00  2.79 999 1014.7   6.9   3.5 999.0 99.0 99.00
2012 05 17 18 50 122  4.6  5.0  0.22 99.00  2.83 999 1014.1   8.0   3.6 999.0 99.0 99.00
2012 05 17 19 50 164  2.2  3.6  0.23 99.00  2.85 999 1013.9   7.9   3.5 999.0 99.0 99.00
2012 05 17 20 50 124  5.1  5.4  0.22 99.00  2.80 999 1012.5   8.6   3.6 999.0 99.0 99.00
2012 05 17 21 50 129  3.0  3.8  0.16 99.00  2.76 999 1012.6   8.6   3.6 999.0 99.0 99.00
2012 05 17 22 50 113  4.5  5.0  0.17 99.00  2.65 999 1011.9   8.1   3.6 999.0 99.0 99.00
2012 05 17 23 50 117  4.2  4.7  0.16 99.00  2.60 999 1011.3   6.9   3.5 999.0 99.0 99.00
2012 05 18 00 50 116  5.5  6.4  0.33  3.85  3.12 999 1010.5   7.6   3.5 999.0 99.0 99.00
2012 05 18 01 50 118  5.0  5.3  0.41  4.35  3.43 999 1009.9   7.3   3.5 999.0 99.0 99.00
2012 05 18 02 50 113  4.0  4.4  0.37  4.35  3.39 999 1009.9   7.1   3.5 999.0 99.0 99.00
2012 05 18 03 50 123  4.8  5.5  0.42  4.55  3.65 999 1010.2   7.4   3.5 999.0 99.0 99.00
2012 05 18 04 50 166  5.5  7.5  0.39  4.55  3.51 999 1009.1  10.1   3.5 999.0 99.0 99.00
2012 05 18 05 50 187 14.2 16.6  0.50  2.74  2.90 999 1007.4  10.6   3.5 999.0 99.0 99.00
2012 05 18 06 50 192 12.0 14.8  2.44  6.67  5.45 999 1007.3  11.3   3.5 999.0 99.0 99.00
2012 05 18 07 50 166 10.8 13.6  1.73  6.25  4.87 999 1008.9  11.3   3.5 999.0 99.0 99.00
2012 05 18 08 50 154  7.2  8.0  1.46  5.88  4.63 999 1009.6   8.3   3.5 999.0 99.0 99.00
2012 05 18 09 50 156  8.6  9.6  0.97  5.00  3.93 999 1009.5   9.5   3.5 999.0 99.0 99.00
2012 05 18 10 50 147  9.1 10.3  0.84  4.00  3.58 999 1009.1   9.5   3.5 999.0 99.0 99.00
2012 05 18 11 50 138  8.1  9.2 99.00 99.00 99.00 999 1009.6   8.7   3.5 999.0 99.0 99.00
2012 05 18 12 50 135  7.3  8.2  0.66  3.85  3.40 999 1009.4   7.8   3.5 999.0 99.0 99.00
2012 05 18 13 50 143  6.3  6.9  0.60  3.57  3.32 999 1009.5   7.3   3.5 999.0 99.0 99.00
2012 05 18 14 50 139  4.7  5.2  0.51  3.57  3.33 999 1009.3   7.1   3.5 999.0 99.0 99.00
2012 05 18 15 50 129  4.2  4.5  0.38  3.45  3.31 999 1009.2   6.9   3.6 999.0 99.0 99.00
2012 05 18 16 50 121  4.0  4.4  0.31  3.03  3.22 999 1009.2   7.3   3.6 999.0 99.0 99.00
2012 05 18 17 50 104  3.0  3.4  0.28  3.03  3.21 999 1009.0   7.2   3.6 999.0 99.0 99.00
2012 05 18 18 50  76  3.3  3.6  0.23 99.00  3.28 999 1008.7   7.9   3.6 999.0 99.0 99.00
2012 05 18 19 50  86  3.8  4.0  0.20 99.00  3.33 999 1008.5   7.9   3.7 999.0 99.0 99.00
2012 05 18 20 50  79  3.5  3.7  0.20 99.00  3.40 999 1008.2   8.9   3.7 999.0 99.0 99.00
2012 05 18 21 50  54  4.0  4.8  0.19 99.00  3.27 999 1008.2   6.5   3.6 999.0 99.0 99.00
2012 05 18 22 50  62  4.5  5.1  0.15 99.00  3.51 999 1008.2   5.8   3.6 999.0 99.0 99.00
2012 05 18 23 50  35  3.9  4.3  0.16 99.00  3.17 999 1008.6   5.2   3.6 999.0 99.0 99.00
2012 05 19 00 50  51  4.9  5.9  0.20 99.00  2.83 999 1008.6   5.2   3.5 999.0 99.0 99.00
2012 05 19 01 50  62  4.7  5.3  0.25 99.00  2.82 999 1008.9   5.0   3.5 999.0 99.0 99.00
2012 05 19 02 50  64  3.5  4.5  0.32  2.86  2.86 999 1009.7   5.0   3.5 999.0 99.0 99.00
2012 05 19 03 50  34  3.6  4.3  0.33  3.33  3.10 999 1010.4   4.5   3.5 999.0 99.0 99.00
2012 05 19 04 50  42  4.0  4.4  0.38  3.85  3.46 999 1010.4   4.6   3.5 999.0 99.0 99.00
2012 05 19 05 50  42  2.9  4.1  0.39  4.00  3.45 999 1010.5   4.4   3.5 999.0 99.0 99.00
2012 05 19 06 50 100  3.2  3.6  0.43  4.55  3.58 999 1010.2   4.6   3.5 999.0 99.0 99.00
2012 05 19 07 50 130  4.3  4.7  0.42  4.17  3.50 999 1009.8   7.7   3.5 999.0 99.0 99.00
2012 05 19 08 50 200  1.5  2.5  0.39  4.17  3.56 999 1010.3   9.0   3.5 999.0 99.0 99.00
2012 05 19 09 50 130  3.8  4.5  0.41  3.33  3.42 999 1010.4   7.2   3.5 999.0 99.0 99.00
2012 05 19 10 50 157  4.5  4.9  0.38  3.45  3.36 999 1010.7   8.6   3.5 999.0 99.0 99.00
2012 05 19 11 50 149  5.2  5.5  0.33  3.45  3.31 999 1011.1   7.8   3.5 999.0 99.0 99.00
2012 05 19 12 50 170  5.2  6.9  0.32  3.70  3.30 999 1011.0   8.7   3.5 999.0 99.0 99.00
2012 05 19 13 50 157  4.3  4.9  0.34  3.33  3.06 999 1011.1   8.7   3.6 999.0 99.0 99.00
2012 05 19 14 50 147  4.8  5.3  0.32  3.45  3.12 999 1010.9   8.5   3.6 999.0 99.0 99.00
2012 05 19 15 50 146  5.3  5.6  0.29  5.00  3.25 999 1010.8   8.9   3.6 999.0 99.0 99.00
2012 05 19 16 50 147  3.6  4.0  0.29  4.76  3.28 999 1010.7   8.9   3.7 999.0 99.0 99.00
2012 05 19 17 50 103  3.8  4.4  0.28  5.00  3.40 999 1009.8  10.2   3.7 999.0 99.0 99.00
2012 05 19 18 50 136  4.5  4.9  0.29  4.55  3.41 999 1009.6   9.5   3.7 999.0 99.0 99.00
2012 05 19 19 50 121  4.4  4.8  0.29  3.33  3.39 999 1008.9   9.5   3.8 999.0 99.0 99.00
2012 05 19 20 50 161  4.3  5.1  0.27  3.03  3.30 999 1008.6  14.4   3.7 999.0 99.0 99.00
2012 05 19 21 50 165  3.2  3.7  0.24 99.00  3.44 999 1008.7  14.5   3.7 999.0 99.0 99.00
2012 05 19 22 50 208  2.5  3.8  0.20 99.00  3.53 999 1008.9  11.0   3.7 999.0 99.0 99.00
2012 05 19 23 50 200  2.7  3.5  0.20 99.00  3.56 999 1008.8  11.1   3.7 999.0 99.0 99.00
2012 05 20 00 50 195  3.8  4.0  0.26  3.45  3.35 999 1008.8  10.4   3.7 999.0 99.0 99.00
2012 05 20 01 50 196  4.3  4.6  0.30  4.17  3.41 999 1008.8  11.3   3.6 999.0 99.0 99.00
2012 05 20 02 50 169  4.0  4.5  0.34  4.00  3.52 999 1009.5   8.9   3.6 999.0 99.0 99.00
2012 05 20 03 50 169  4.6  4.9  0.33  4.00  3.43 999 1010.3   9.9   3.6 999.0 99.0 99.00
2012 05 20 04 50 237  6.0  7.2  0.28  3.70  3.24 999 1011.1   9.0   3.6 999.0 99.0 99.00
2012 05 20 05 50 271  3.1  3.4  0.29  3.70  3.22 999 1011.8   6.9   3.6 999.0 99.0 99.00
2012 05 20 06 50 320  2.3  2.9  0.26  3.57  3.12 999 1011.0  11.4   3.6 999.0 99.0 99.00
2012 05 20 07 50 224  0.9  1.8  0.24 99.00  3.12 999 1011.0  12.1   3.6 999.0 99.0 99.00
2012 05 20 08 50 208  1.7  3.2  0.21 99.00  3.07 999 1012.0   6.0   3.6 999.0 99.0 99.00
2012 05 20 09 50 134  2.7  3.7  0.19 99.00  3.00 999 1011.8   5.9   3.6 999.0 99.0 99.00
2012 05 20 10 50 188  0.8  1.4  0.19 99.00  3.14 999 1012.6   7.1   3.6 999.0 99.0 99.00
2012 05 20 11 50  52  1.7  2.5  0.19 99.00  3.21 999 1012.3   7.2   3.6 999.0 99.0 99.00
2012 05 20 12 50  53  5.1  6.2  0.17 99.00  3.37 999 1011.6   8.3   3.6 999.0 99.0 99.00
2012 05 20 13 50  43  4.6  5.1  0.17 99.00  3.32 999 1011.4   6.6   3.6 999.0 99.0 99.00
2012 05 20 14 50  43  3.3  4.1  0.20 99.00  2.87 999 1013.0   6.1   3.6 999.0 99.0 99.00
2012 05 20 15 50  61  6.1  7.9  0.26  2.47  2.89 999 1011.4   6.8   3.6 999.0 99.0 99.00
2012 05 20 16 50  27  3.3  4.0 99.00 99.00 99.00 999 1011.9   6.2   3.6 999.0 99.0 99.00
2012 05 20 17 50  23  7.9  9.6  0.33  2.74  2.77 999 1012.1   7.9   3.6 999.0 99.0 99.00
2012 05 20 18 50  14  6.0  7.5  0.55  2.94  3.00 999 1012.1   6.8   3.6 999.0 99.0 99.00
2012 05 20 19 50  16  7.6  9.1  0.51  3.33  3.11 999 1011.3   6.3   3.6 999.0 99.0 99.00
2012 05 20 20 50  24  6.3  7.4  0.61  3.85  3.33 999 1011.9   6.2   3.6 999.0 99.0 99.00
2012 05 20 21 50 274  7.8 10.6 99.00 99.00 99.00 999 1014.3   5.1   3.6 999.0 99.0 99.00
